filename,drugname,match,score
VAIPE_P_TRAIN_410.png,asprrin 8img 81mg,aspirin 81mg 81mg,87
VAIPE_P_TRAIN_410.png,"saviprolol 2,5 2,5mg","saviprolol 2,5 2,5mg",100
VAIPE_P_TRAIN_410.png,nnbacd 10 iomg,inbacid 10 10mg,72
VAIPE_P_TRAIN_503.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_503.png,saviprolol 5 smg,savi prolol 5 5mg,93
VAIPE_P_TRAIN_503.png,inbacd 10,inbacid 10 10mg,76
VAIPE_P_TRAIN_73.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_850.png,otdxicam 7.smg,otdxicam 7.5mg,92
VAIPE_P_TRAIN_850.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_899.png,ergurop iomg,sergurop 10mg,78
VAIPE_P_TRAIN_899.png,chorlatcyn 125mg+somg+somg+2smg,chorlatcyn 125mg+50mg+50mg+25mg,88
VAIPE_P_TRAIN_402.png,meglucon 1000 100o mg,meglucon 1000 1000mg,94
VAIPE_P_TRAIN_402.png,pyme diapro mr 3omg,pyme diapro mr 30mg,94
VAIPE_P_TRAIN_983.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_983.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_983.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_897.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_897.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_1026.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_1026.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_1026.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1026.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_571.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_571.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_571.png,prazopro 4omg,prazopro 40mg,92
VAIPE_P_TRAIN_867.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_867.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_867.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_456.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_1135.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_1135.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1135.png,clorpheniramin amg,clorpheniramin 4mg,94
VAIPE_P_TRAIN_918.png,metformin (meglucon 1000) 1000 mg,metformin (meglucon 1000) 1000 mg,100
VAIPE_P_TRAIN_918.png,"đinh lăng, bạch quả  (hoạt huyết dưỡng não) 15omg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",98
VAIPE_P_TRAIN_569.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_569.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_569.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_569.png,chorlatcyn,chorlatcyn 125mg+50mg+50mg+25mg,57
VAIPE_P_TRAIN_424.png,"telmisartan + hydroclorothiazid (hangitor plus) 40mg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",100
VAIPE_P_TRAIN_424.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",98
VAIPE_P_TRAIN_675.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_675.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_675.png,clorpheniramin amg,clorpheniramin 4mg,94
VAIPE_P_TRAIN_675.png,vina-ad 2oooui+ 4ooui,vina-ad 2000ui+ 400ui,74
VAIPE_P_TRAIN_600.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_893.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_893.png,menison i6mg 16mg,menison 16mg 16mg,93
VAIPE_P_TRAIN_893.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_893.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_893.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_846.png,"cephalexin pmp 500 0,5g","cephalexin pmp 500 0,5g",100
VAIPE_P_TRAIN_846.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_583.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_583.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_583.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_543.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_543.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_145.png,livonic,diclofenac 50mg,38
VAIPE_P_TRAIN_145.png,leninarto 10 iomg,leninarto 10 10mg,87
VAIPE_P_TRAIN_927.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_927.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_609.png,amcardia-5 smg,amcardia-5 5mg,92
VAIPE_P_TRAIN_609.png,diclofenac somg,diclofenac 50mg,86
VAIPE_P_TRAIN_609.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_688.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_688.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_688.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_940.png,"ebitac 12.5 iomg + 12,5mg","ebitac 12.5 10mg + 12,5mg",90
VAIPE_P_TRAIN_940.png,ốhuyết íchnão bdf 4omg+3oomg,bố huyết ích não bdf 40mg+300mg,85
VAIPE_P_TRAIN_188.png,nifedipin t2o stada retard 20 mg,nifedipin t20 stada retard 20mg,96
VAIPE_P_TRAIN_188.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_775.png,cardilopin smg,cardilopin 5mg,92
VAIPE_P_TRAIN_775.png,"hoat huyét dưong não 15omg, 2omg",hoạt huyết dưỡng não 150mg+20mg,82
VAIPE_P_TRAIN_560.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_560.png,glucofast 850 8somg,glucofast 850 850mg,88
VAIPE_P_TRAIN_560.png,lazibet mr 60 6omg,lazibet mr 60 60mg,93
VAIPE_P_TRAIN_560.png,nifedipin t2o stada retard 20 mg,nifedipin t20 stada retard 20mg,96
VAIPE_P_TRAIN_563.png,cefadroxil soomg 5oomg,cefadroxil 500mg 500mg,75
VAIPE_P_TRAIN_563.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_563.png,vitaminc stada 1g 1g,vitamin c stada 1g 1g,100
VAIPE_P_TRAIN_624.png,ingaron 200 dst 200 mg,ingaron 200 dst 200mg,100
VAIPE_P_TRAIN_624.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_693.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_693.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_693.png,vina-ad 2oooui+ 4ooui,vina-ad 2000ui+ 400ui,74
VAIPE_P_TRAIN_107.png,fudcime 2oomg 2oomg,fudcime 200mg 200mg,76
VAIPE_P_TRAIN_107.png,stacetam 8oomg 8oomg,stacetam 800mg 800mg,78
VAIPE_P_TRAIN_660.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_660.png,drotaverin clohydrat (dromasm fort) 8omg,drotaverin clohydrat (dromasm fort) 80mg,97
VAIPE_P_TRAIN_681.png,kavasdin 55 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_706.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_706.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_706.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_706.png,menison 16mg 16mg,menison 16mg 16mg,100
VAIPE_P_TRAIN_706.png,setblood 1lsmg+loomg+somcg,setblood 115mg+100mg+50mcg,56
VAIPE_P_TRAIN_1165.png,cardilopin smg,cardilopin 5mg,92
VAIPE_P_TRAIN_1165.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_1165.png,medibogan 2oomg + 1somg + 16mg,medibogan 200mg + 150mg + 16mg,84
VAIPE_P_TRAIN_553.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_553.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_553.png,kagasdine,omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_395.png,partamol tab.,partamol tab. 500mg,100
VAIPE_P_TRAIN_395.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_604.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_264.png,"hoat huyét dưỡng não 15omg, 2omg",hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_841.png,stacetam 8oomg 8o0mg,stacetam 800mg 800mg,83
VAIPE_P_TRAIN_733.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_733.png,kagasdine,omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_733.png,hoathuyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_239.png,kavasdin 5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_239.png,setblood 1lsmg+loomg+somcg,setblood 115mg+100mg+50mcg,56
VAIPE_P_TRAIN_952.png,"telmisartan + bydroclorothiazid (hangitor plus) 4omg+12,smg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",89
VAIPE_P_TRAIN_952.png,"kim tiền thảo, râu ngô (kim tiền thảo) 120mg+35mg","kim tiền thảo, râu ngô (kim tiền thảo) 120mg+35mg",100
VAIPE_P_TRAIN_843.png,"droxicef soomg 0,5g","droxicef 0,5g",83
VAIPE_P_TRAIN_904.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_1164.png,ydol pm soomg + 25mg,tydol pm 500mg + 25mg,79
VAIPE_P_TRAIN_1164.png,hoat huyét dưong não qn 1somg+2omg,hoạt huyết dưỡng não qn 150mg+20mg,80
VAIPE_P_TRAIN_1145.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1145.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_1145.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_719.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_719.png,methylprednisolon 4 4mg,methylprednisolon 4 4mg,100
VAIPE_P_TRAIN_719.png,dixirein 375mg,dixirein 375mg,100
VAIPE_P_TRAIN_909.png,amoxicilin (fabamox 500),amoxicilin (fabamox 500) 500mg,100
VAIPE_P_TRAIN_909.png,methyl prednisolon (methylprednisolon 4) 4mg,methyl prednisolon (methylprednisolon 4) 4mg,100
VAIPE_P_TRAIN_909.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_803.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_803.png,"statripsine 4,2mg","statripsine 4,2mg",100
VAIPE_P_TRAIN_90.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_397.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_397.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_358.png,dorocron - mr 30mg,dorocron - mr 30mg,100
VAIPE_P_TRAIN_670.png,fudcime 2oomg 200mg,fudcime 200mg 200mg,88
VAIPE_P_TRAIN_670.png,vipredni 16mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_670.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_183.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_183.png,hoat huyét dưong não qn 1somg+2omg,hoạt huyết dưỡng não qn 150mg+20mg,80
VAIPE_P_TRAIN_1084.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_1084.png,"droxicef soomg 0,5g","droxicef 0,5g",83
VAIPE_P_TRAIN_1084.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1084.png,clorpheniramin 4mg,clorpheniramin 4mg,100
VAIPE_P_TRAIN_106.png,metronidazol,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_106.png,famogast 4omg,famogast 40mg,92
VAIPE_P_TRAIN_1131.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_1131.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_928.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_928.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_387.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_387.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_17.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_1017.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_1017.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_1017.png,menison 16mg 16mg,menison 16mg 16mg,100
VAIPE_P_TRAIN_937.png,fabamox 500,amoxicilin (fabamox 500) 500mg,100
VAIPE_P_TRAIN_912.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_912.png,metronidazol 2somg,metronidazol 250mg,88
VAIPE_P_TRAIN_912.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_592.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_592.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_575.png,"cephalexin 2somg 0,25g","cephalexin 250mg 0,25g",90
VAIPE_P_TRAIN_575.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_461.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_461.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_461.png,savilosartan 50 somg,savi losartan 50 50mg,89
VAIPE_P_TRAIN_555.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_555.png,hoạt huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,90
VAIPE_P_TRAIN_666.png,omeprazol  (kagasdine),omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_666.png,metronidazol   (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_666.png,drotaverin clohydrat (dromasm fort),drotaverin clohydrat (dromasm fort) 80mg,100
VAIPE_P_TRAIN_356.png,diclofenac somg,diclofenac 50mg,86
VAIPE_P_TRAIN_356.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_356.png,setblood ilsmg+loomg+somcg,setblood 115mg+100mg+50mcg,52
VAIPE_P_TRAIN_731.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_731.png,pamlonor,pamlonor 5mg,84
VAIPE_P_TRAIN_731.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_80.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_80.png,vipredni 16mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_80.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_101.png,troysar am,troysar am 5mg +50mg,69
VAIPE_P_TRAIN_101.png,leninarto 10 iomg,leninarto 10 10mg,87
VAIPE_P_TRAIN_101.png,stacetam 8oomg 8oomg,stacetam 800mg 800mg,78
VAIPE_P_TRAIN_176.png,metformin 500 soomg,metformin 500 500mg,82
VAIPE_P_TRAIN_176.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_231.png,"bisoprolol  (saviprolol 2,5) 2,5mg","bisoprolol (saviprolol 2,5) 2,5mg",100
VAIPE_P_TRAIN_115.png,metformin (metformin 500) 5oomg,metformin (metformin 500) 500mg,93
VAIPE_P_TRAIN_115.png,gliclazid (golddicron) 3omg,gliclazid (golddicron) 30mg,96
VAIPE_P_TRAIN_115.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",98
VAIPE_P_TRAIN_1064.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_1064.png,"hoat huyét dưong não 15omg, 2omg",hoạt huyết dưỡng não 150mg+20mg,82
VAIPE_P_TRAIN_1064.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_465.png,ingaron 200 dst 200 mg,ingaron 200 dst 200mg,100
VAIPE_P_TRAIN_465.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_465.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_475.png,"enalaprilthydrochlorothiazide (ebitac 12.5) lomg + 12,5mg","enalapril thydrochlorothiazide (ebitac 12.5) 10mg + 12,5mg",96
VAIPE_P_TRAIN_475.png,atorvastatin (atoris 2omg) 2omg,atorvastatin (atoris 20mg) 20mg,93
VAIPE_P_TRAIN_1038.png,"cephalexin pmp 500 0,5g","cephalexin pmp 500 0,5g",100
VAIPE_P_TRAIN_1038.png, methylsolone i6mg 16mg,methylsolone 16mg 16mg,95
VAIPE_P_TRAIN_1038.png,setblood,setblood 115mg+100mg+50mcg,48
VAIPE_P_TRAIN_747.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_747.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_747.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_596.png,glucofast 850,glucofast 850 850mg,83
VAIPE_P_TRAIN_596.png,lazibet mr 60 6omg,lazibet mr 60 60mg,93
VAIPE_P_TRAIN_596.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_907.png,meglucon 1000 100o mg,meglucon 1000 1000mg,94
VAIPE_P_TRAIN_907.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_907.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_173.png,metformin 500 5oomg,metformin 500 500mg,88
VAIPE_P_TRAIN_173.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_540.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_540.png,pariamol tab soomg,partamol tab. 500mg,61
VAIPE_P_TRAIN_540.png,inbacd 10,inbacid 10 10mg,76
VAIPE_P_TRAIN_1096.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_1096.png,dromasmfort 8omg,dromasm fort 80mg,93
VAIPE_P_TRAIN_1096.png,bổ ganpih 125mg+ioomg+2smg,bố gan p/h 125mg+100mg+25mg,62
VAIPE_P_TRAIN_141.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_141.png,pariamol tab soomg,partamol tab. 500mg,61
VAIPE_P_TRAIN_141.png,hoathuyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_1020.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_1020.png,oat huyét dưong não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,80
VAIPE_P_TRAIN_816.png,amoxicilin (fabamox 500) soomg,amoxicilin (fabamox 500) 500mg,89
VAIPE_P_TRAIN_816.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_390.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_390.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_514.png,"vitamin bl + b6 +b12 (savi 3b) ioomg+loomg+o,1smg","vitamin b1 + b6 + b12 (savi 3b) 100mg+100mg+0,15mg",74
VAIPE_P_TRAIN_514.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",95
VAIPE_P_TRAIN_514.png,"cefalexin (firstlexin 500) 0,5g","cefalexin (firstlexin 500) 0,5g",100
VAIPE_P_TRAIN_454.png,"cephalexin pmp 500 0,5g","cephalexin pmp 500 0,5g",100
VAIPE_P_TRAIN_454.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_454.png,"alfachim 4,2mg","alfachim 4,2mg",100
VAIPE_P_TRAIN_421.png,"telmisartan + hydroclorothiazid (hangitor plus) 40mg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",100
VAIPE_P_TRAIN_421.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_591.png,"xitoran 0,5g","xitoran 0,5g",100
VAIPE_P_TRAIN_591.png,setblood 1lsmg+loomg+somcg,setblood 115mg+100mg+50mcg,56
VAIPE_P_TRAIN_591.png,"alfachim 4,2mg","alfachim 4,2mg",100
VAIPE_P_TRAIN_620.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_620.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_620.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_511.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_511.png,dromasmfort 8omg,dromasm fort 80mg,93
VAIPE_P_TRAIN_511.png,prazopro 4omg,prazopro 40mg,92
VAIPE_P_TRAIN_516.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_516.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_516.png,venrutine ioomg +5oomg,venrutine 100mg +500mg,75
VAIPE_P_TRAIN_1073.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_1073.png,menison i6mg 16mg,menison 16mg 16mg,93
VAIPE_P_TRAIN_1073.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_1073.png,setblood 1lsmg+loomg+somcg,setblood 115mg+100mg+50mcg,56
VAIPE_P_TRAIN_886.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_98.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_98.png,"alfachm 4,2mg","alfachim 4,2mg",96
VAIPE_P_TRAIN_471.png,nifedipin hasan 20 retard 2omg,nifedipin hasan 20 retard 20mg,96
VAIPE_P_TRAIN_471.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_471.png,hoat huyét dưong não isomg; 2omg,hoạt huyết dưỡng não 150mg+20mg,75
VAIPE_P_TRAIN_474.png,renapril smg smg,renapril 5mg 5mg,86
VAIPE_P_TRAIN_474.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_853.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_853.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_87.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_87.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_364.png,meglucon 1000 1000 mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_364.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_823.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_823.png,inbaci 10,inbacid 10 10mg,76
VAIPE_P_TRAIN_804.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_804.png,"statripsine 4,2mg","statripsine 4,2mg",100
VAIPE_P_TRAIN_817.png,menison 4mg,menison 4mg,100
VAIPE_P_TRAIN_817.png,partamol tab,partamol tab. 500mg,100
VAIPE_P_TRAIN_817.png,,,0
VAIPE_P_TRAIN_712.png,omeprazol  (kagasdine),omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_712.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_712.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_712.png,drotaverin clohydrat (dromasm fort),drotaverin clohydrat (dromasm fort) 80mg,100
VAIPE_P_TRAIN_871.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_112.png,mezafen,loxoprofen (mezafen) 60mg,100
VAIPE_P_TRAIN_112.png,oat huyét dưong não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,80
VAIPE_P_TRAIN_1062.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1062.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_244.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_134.png,meglucon tab 8somg 3xio's 850mg,meglucon tab 850mg 3x10's 850mg,85
VAIPE_P_TRAIN_913.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_913.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_913.png,amcardia-5 smg,amcardia-5 5mg,92
VAIPE_P_TRAIN_913.png,oathuyét dưống não 1somg+2omg,hoạt huyết dưỡng não 150mg+20mg,76
VAIPE_P_TRAIN_875.png,gliclazid (golddicron),gliclazid (golddicron) 30mg,100
VAIPE_P_TRAIN_875.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_710.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_710.png,gluzitop mr 60 60mg,gluzitop mr 60 60mg,100
VAIPE_P_TRAIN_388.png,partamol tab. soomg,partamol tab. 500mg,82
