image_name,class_id,confidence_score,x_min,y_min,x_max,y_max,image_width,image_height
VAIPE_P_75_2.jpg,107,1,1871,2533,2231,2855,4032,3024
VAIPE_P_161_13.jpg,26,1,262,465,399,623,720,960
VAIPE_P_161_13.jpg,105,1,367,527,527,678,720,960
VAIPE_P_161_13.jpg,91,1,256,550,384,691,720,960
VAIPE_P_164_8.jpg,107,1,1272,2506,1607,3219,3024,4032
VAIPE_P_164_8.jpg,73,1,1377,2270,1799,2568,3024,4032
VAIPE_P_164_8.jpg,107,1,1427,1650,1843,2388,3024,4032
VAIPE_P_164_8.jpg,104,1,986,2196,1383,3071,3024,4032
VAIPE_P_164_8.jpg,73,1,1086,1786,1458,2183,3024,4032
VAIPE_P_164_8.jpg,89,1,1135,930,1917,1439,3024,4032
VAIPE_P_109_1.jpg,10,1,1284,2487,1973,2872,3024,4032
VAIPE_P_109_1.jpg,60,1,1067,2078,1638,2481,3024,4032
VAIPE_P_160_1.jpg,7,1,1434,1926,1712,2240,3024,4032
VAIPE_P_160_1.jpg,7,1,1559,1684,1891,2033,3024,4032
VAIPE_P_59_30.jpg,6,1,2915,1124,3334,1511,4128,3096
VAIPE_P_59_8.jpg,30,1,1855,1550,2192,1887,4128,3096
VAIPE_P_30_8.jpg,107,1,837,1396,1457,1973,4032,3024
VAIPE_P_30_8.jpg,107,1,271,1470,880,2494,4032,3024
VAIPE_P_30_8.jpg,107,1,763,2593,1590,3140,4032,3024
VAIPE_P_30_8.jpg,107,1,707,1830,1817,2603,4032,3024
VAIPE_P_30_8.jpg,107,1,1055,2314,1818,2788,4032,3024
VAIPE_P_30_8.jpg,107,1,1905,1917,2345,2344,4032,3024
VAIPE_P_109_5.jpg,10,1,1737,1718,2146,2388,3024,4032
VAIPE_P_109_5.jpg,10,1,1532,2419,2295,2748,3024,4032
VAIPE_P_109_5.jpg,60,1,1400,1711,1797,2281,3024,4032
VAIPE_P_163_1.jpg,43,1,1637,1785,2492,2351,4000,3000
VAIPE_P_163_1.jpg,2,1,1378,726,2172,1261,4000,3000
VAIPE_P_163_1.jpg,2,1,1483,443,2265,997,4000,3000
VAIPE_P_163_1.jpg,43,1,1415,1268,2215,1905,4000,3000
VAIPE_P_163_1.jpg,91,1,1938,1206,2553,1809,4000,3000
VAIPE_P_163_1.jpg,91,1,2326,1544,3030,2049,4000,3000
VAIPE_P_158_3.jpg,100,1,1289,2871,1751,3342,4000,3000
VAIPE_P_158_3.jpg,7,1,1538,1831,1831,2133,4000,3000
VAIPE_P_158_3.jpg,89,1,1467,924,1938,1608,4000,3000
VAIPE_P_158_3.jpg,43,1,827,827,1556,1538,4000,3000
VAIPE_P_158_3.jpg,89,1,1102,1849,1706,2418,4000,3000
VAIPE_P_158_3.jpg,7,1,1769,2240,2071,2542,4000,3000
VAIPE_P_158_3.jpg,43,1,596,2107,1209,2916,4000,3000
VAIPE_P_157_10.jpg,107,1,1425,2058,1760,2504,3024,4032
VAIPE_P_157_10.jpg,26,1,1146,2443,1785,2951,3024,4032
VAIPE_P_157_10.jpg,52,1,631,2796,1549,3205,3024,4032
VAIPE_P_160_12.jpg,107,1,1087,2276,1454,2697,3024,4032
VAIPE_P_160_12.jpg,107,1,523,1640,1061,2079,3024,4032
VAIPE_P_33_3.jpg,107,1,1189,988,1844,1492,4032,3024
VAIPE_P_33_3.jpg,107,1,1210,655,1835,1068,4032,3024
VAIPE_P_98_8.jpg,34,1,1040,1674,1877,2275,3024,4032
VAIPE_P_169_7.jpg,14,1,783,2437,1365,2885,4032,3024
VAIPE_P_169_7.jpg,107,1,1517,1631,2153,2428,4032,3024
VAIPE_P_169_7.jpg,1,1,872,1729,1696,2374,4032,3024
VAIPE_P_59_58.jpg,30,1,2293,883,2541,1131,4128,3096
VAIPE_P_31_2.jpg,107,1,1944,1765,2562,2437,3024,4032
VAIPE_P_31_2.jpg,107,1,1335,2186,2025,2840,3024,4032
VAIPE_P_31_2.jpg,107,1,2061,2957,2518,3745,3024,4032
VAIPE_P_31_2.jpg,107,1,690,2088,1165,3020,3024,4032
VAIPE_P_2_1.jpg,107,1,2595,1678,3488,2209,4032,3024
VAIPE_P_2_1.jpg,107,1,1775,2040,2367,2583,4032,3024
VAIPE_P_2_1.jpg,107,1,2113,616,2680,1183,4032,3024
VAIPE_P_2_1.jpg,107,1,881,1280,1642,2016,4032,3024
VAIPE_P_2_1.jpg,107,1,978,314,1980,1099,4032,3024
VAIPE_P_30_3.jpg,64,1,1266,1740,1684,2152,4000,3000
VAIPE_P_30_3.jpg,103,1,1038,2146,1604,2536,4000,3000
VAIPE_P_30_3.jpg,64,1,1290,2478,1690,2859,4000,3000
VAIPE_P_160_17.jpg,107,1,1571,2500,1956,2939,3024,4032
VAIPE_P_160_17.jpg,107,1,1114,1693,1526,2240,3024,4032
VAIPE_P_98_10.jpg,34,1,1127,1637,1450,2307,3024,4032
VAIPE_P_159_33.jpg,91,1,1774,2248,2167,2702,3024,4032
VAIPE_P_159_33.jpg,107,1,1351,2580,1915,2903,3024,4032
VAIPE_P_159_33.jpg,107,1,776,2812,1028,3054,3024,4032
VAIPE_P_159_33.jpg,29,1,948,2661,1266,2887,3024,4032
VAIPE_P_169_1.jpg,14,1,1039,1684,1523,1980,3024,4032
VAIPE_P_169_1.jpg,92,1,1308,1935,1962,2688,3024,4032
VAIPE_P_167_0.jpg,1,1,2115,1464,2835,1898,4032,3024
VAIPE_P_167_0.jpg,92,1,2115,1123,2853,1601,4032,3024
VAIPE_P_167_0.jpg,14,1,1756,1818,2066,2265,4032,3024
VAIPE_P_164_17.jpg,73,1,2215,2512,2581,2940,3024,4032
VAIPE_P_164_17.jpg,73,1,1241,2531,1688,2841,3024,4032
VAIPE_P_164_17.jpg,107,1,1532,1569,2202,2059,3024,4032
VAIPE_P_164_17.jpg,107,1,1117,1638,1626,2283,3024,4032
VAIPE_P_164_17.jpg,104,1,558,1731,1191,2482,3024,4032
VAIPE_P_164_17.jpg,89,1,943,1334,1638,1743,3024,4032
VAIPE_P_144_2.jpg,91,1,1086,980,1700,1588,4032,3024
VAIPE_P_144_2.jpg,19,1,1675,1421,2394,2172,4032,3024
VAIPE_P_144_2.jpg,104,1,1042,2456,2041,3498,4032,3024
VAIPE_P_163_3.jpg,107,1,199,1793,763,2463,3024,4032
VAIPE_P_163_3.jpg,107,1,658,2456,1204,3200,3024,4032
VAIPE_P_163_3.jpg,91,1,1135,1476,1551,2109,3024,4032
VAIPE_P_163_3.jpg,91,1,1117,2568,1632,3191,3024,4032
VAIPE_P_163_3.jpg,2,1,838,1315,1229,2016,3024,4032
VAIPE_P_163_3.jpg,2,1,1154,2072,1669,2782,3024,4032
VAIPE_P_163_3.jpg,75,1,943,2140,1278,2512,3024,4032
VAIPE_P_163_3.jpg,75,1,1563,1253,1892,1669,3024,4032
VAIPE_P_92_0.jpg,37,1,1289,2547,1702,2769,4128,3096
VAIPE_P_72_1.jpg,64,1,1625,1247,1867,1452,4032,3024
VAIPE_P_72_1.jpg,64,1,1576,1427,1843,1681,4032,3024
VAIPE_P_72_1.jpg,47,1,1383,1545,1550,1719,4032,3024
VAIPE_P_155_19.jpg,43,1,1892,1483,2345,2203,3024,4032
VAIPE_P_155_19.jpg,43,1,1303,2308,1734,3059,3024,4032
VAIPE_P_155_19.jpg,107,1,1160,2072,1588,2419,3024,4032
VAIPE_P_155_19.jpg,89,1,1055,2301,1477,2896,3024,4032
VAIPE_P_151_2.jpg,10,1,1747,2374,2428,3234,4032,3024
VAIPE_P_151_2.jpg,89,1,1335,1882,1729,2706,4032,3024
VAIPE_P_151_2.jpg,64,1,224,2491,744,3011,4032,3024
VAIPE_P_151_2.jpg,10,1,421,2536,1263,3324,4032,3024
VAIPE_P_151_2.jpg,64,1,896,2106,1389,2572,4032,3024
VAIPE_P_129_7.jpg,97,1,1288,1841,1791,2157,4032,3024
VAIPE_P_129_7.jpg,97,1,1084,2089,1593,2411,4032,3024
VAIPE_P_7_5.jpg,12,1,467,345,577,443,1280,960
VAIPE_P_79_1.jpg,64,1,862,2142,1434,2708,4000,3000
VAIPE_P_79_1.jpg,8,1,1243,2400,1895,3009,4000,3000
VAIPE_P_162_9.jpg,90,1,295,594,390,762,720,960
VAIPE_P_162_9.jpg,22,1,205,690,282,771,720,960
VAIPE_P_162_9.jpg,78,1,205,586,295,678,720,960
VAIPE_P_162_9.jpg,64,1,245,510,335,588,720,960
VAIPE_P_162_9.jpg,78,1,337,512,418,598,720,960
VAIPE_P_162_9.jpg,64,1,399,600,486,689,720,960
VAIPE_P_162_9.jpg,64,1,235,755,325,848,720,960
VAIPE_P_162_9.jpg,64,1,123,648,210,740,720,960
VAIPE_P_63_0.jpg,97,1,1901,695,2267,1080,4032,3024
VAIPE_P_89_5.jpg,64,1,860,1704,1162,2042,4000,3000
VAIPE_P_89_5.jpg,64,1,798,2355,1069,2693,4000,3000
VAIPE_P_89_5.jpg,104,1,1223,1833,1918,2393,4000,3000
VAIPE_P_9_9.jpg,10,1,106,175,213,235,537,403
VAIPE_P_9_9.jpg,10,1,226,105,296,203,537,403
VAIPE_P_9_9.jpg,91,1,310,249,391,323,537,403
VAIPE_P_9_9.jpg,91,1,316,144,400,183,537,403
VAIPE_P_36_8.jpg,4,1,1170,1655,1641,2132,3024,4032
VAIPE_P_52_0.jpg,100,1,2169,1653,2685,2160,4000,3000
VAIPE_P_52_0.jpg,89,1,1511,1804,2213,2311,4000,3000
VAIPE_P_52_0.jpg,43,1,622,1653,1395,2453,4000,3000
VAIPE_P_52_0.jpg,43,1,1769,1164,2649,1635,4000,3000
VAIPE_P_52_0.jpg,89,1,1342,1138,1706,1867,4000,3000
VAIPE_P_47_14.jpg,99,1,844,1619,1148,2103,4032,3024
VAIPE_P_47_14.jpg,99,1,1402,1464,1721,1898,4032,3024
VAIPE_P_47_14.jpg,104,1,713,2128,1371,2655,4032,3024
VAIPE_P_100_2.jpg,107,1,1321,2667,1702,3054,4128,3096
VAIPE_P_100_2.jpg,107,1,1099,2483,1429,2781,4128,3096
VAIPE_P_100_2.jpg,107,1,1632,2229,1943,2521,4128,3096
VAIPE_P_100_2.jpg,107,1,1429,2013,1651,2489,4128,3096
VAIPE_P_100_2.jpg,107,1,1727,2496,2210,2947,4128,3096
VAIPE_P_100_2.jpg,107,1,1014,2067,1433,2486,4128,3096
VAIPE_P_165_0.jpg,45,1,1236,1299,1532,1622,4032,3024
VAIPE_P_165_0.jpg,92,1,1720,1335,2168,2025,4032,3024
VAIPE_P_57_2.jpg,12,1,908,465,1012,560,1280,960
VAIPE_P_98_3.jpg,34,1,1450,1971,1890,2864,3024,4032
VAIPE_P_110_11.jpg,72,1,1284,1443,1642,1694,4032,3024
VAIPE_P_110_11.jpg,104,1,998,1487,1724,1971,4032,3024
VAIPE_P_114_2.jpg,43,1,1227,1627,2125,2080,4000,3000
VAIPE_P_114_2.jpg,75,1,1164,2089,1626,2409,4000,3000
VAIPE_P_114_2.jpg,43,1,800,2311,1822,2773,4000,3000
VAIPE_P_114_2.jpg,75,1,907,1849,1263,2267,4000,3000
VAIPE_P_108_0.jpg,8,1,997,2474,1489,2720,4000,3000
VAIPE_P_130_4.jpg,37,1,870,1799,1267,2035,3024,4032
VAIPE_P_130_4.jpg,97,1,1149,1867,1552,2438,3024,4032
VAIPE_P_66_1.jpg,90,1,921,2013,1537,2686,4128,3096
VAIPE_P_66_1.jpg,8,1,1194,1531,1499,2128,4128,3096
VAIPE_P_123_0.jpg,68,1,800,1902,1191,2675,4000,3000
VAIPE_P_34_1.jpg,10,1,769,1991,1191,2779,3024,4032
VAIPE_P_34_1.jpg,51,1,751,1613,1160,1985,3024,4032
VAIPE_P_34_1.jpg,89,1,1253,1600,1582,2270,3024,4032
VAIPE_P_36_16.jpg,4,1,1849,1160,2451,1787,3024,4032
VAIPE_P_127_0.jpg,89,1,1044,2681,1875,3044,4000,3000
VAIPE_P_67_9.jpg,26,1,893,2295,1327,3120,3024,4032
VAIPE_P_67_9.jpg,26,1,1290,2059,1898,2729,3024,4032
VAIPE_P_67_9.jpg,91,1,1104,1687,1656,2208,3024,4032
VAIPE_P_67_9.jpg,70,1,639,2221,974,2556,3024,4032
VAIPE_P_67_9.jpg,91,1,1084,2697,1520,3381,3024,4032
VAIPE_P_160_7.jpg,107,1,881,2249,1302,2742,3024,4032
VAIPE_P_160_7.jpg,107,1,1016,1219,1500,1667,3024,4032
VAIPE_P_166_0.jpg,64,1,158,521,276,648,720,960
VAIPE_P_166_0.jpg,64,1,359,421,468,545,720,960
VAIPE_P_8_10.jpg,107,1,883,1272,1621,1669,4032,3024
VAIPE_P_8_10.jpg,107,1,703,1532,1444,1989,4032,3024
VAIPE_P_8_10.jpg,107,1,306,1799,983,2346,4032,3024
VAIPE_P_8_10.jpg,107,1,1758,1576,2084,2255,4032,3024
VAIPE_P_72_2.jpg,64,1,769,1873,1073,2134,4032,3024
VAIPE_P_72_2.jpg,64,1,1780,1619,2016,1867,4032,3024
VAIPE_P_59_60.jpg,107,1,2316,806,3178,1612,4032,3024
VAIPE_P_59_60.jpg,107,1,2055,236,2533,726,4032,3024
VAIPE_P_59_60.jpg,107,1,1776,1780,2415,2679,4032,3024
VAIPE_P_59_60.jpg,107,1,877,676,1566,1321,4032,3024
VAIPE_P_159_31.jpg,29,1,988,2208,1190,2581,3024,4032
VAIPE_P_159_31.jpg,107,1,806,2429,1058,2721,3024,4032
VAIPE_P_159_31.jpg,107,1,605,1966,1109,2289,3024,4032
VAIPE_P_159_31.jpg,91,1,968,1512,1512,1885,3024,4032
VAIPE_P_59_27.jpg,6,1,927,1531,1302,1925,4128,3096
VAIPE_P_93_7.jpg,107,1,1569,1532,2005,1879,3024,4032
VAIPE_P_93_7.jpg,107,1,1389,2239,1749,3033,3024,4032
VAIPE_P_93_7.jpg,107,1,1557,2022,2004,2884,3024,4032
VAIPE_P_93_7.jpg,107,1,930,1849,1600,2227,3024,4032
VAIPE_P_93_7.jpg,107,1,1055,2140,1433,2860,3024,4032
VAIPE_P_93_7.jpg,107,1,1066,1461,1644,1991,3024,4032
VAIPE_P_142_0.jpg,10,1,700,2257,953,2791,4000,3000
VAIPE_P_142_0.jpg,64,1,1010,2008,1245,2260,4000,3000
VAIPE_P_142_0.jpg,10,1,1093,2201,1306,2709,4000,3000
VAIPE_P_142_0.jpg,99,1,921,2245,1134,2676,4000,3000
VAIPE_P_142_0.jpg,64,1,1309,2281,1543,2515,4000,3000
VAIPE_P_68_3.jpg,107,1,1274,49,1576,722,2560,1920
VAIPE_P_68_3.jpg,107,1,1240,856,1700,1325,2560,1920
VAIPE_P_68_3.jpg,107,1,905,1257,1309,1655,2560,1920
VAIPE_P_68_3.jpg,107,1,671,245,1268,780,2560,1920
VAIPE_P_68_3.jpg,107,1,250,200,921,687,2560,1920
VAIPE_P_68_3.jpg,107,1,1633,967,1917,1371,2560,1920
VAIPE_P_4_1.jpg,107,1,287,828,449,970,960,1280
VAIPE_P_4_1.jpg,107,1,324,643,475,768,960,1280
VAIPE_P_4_1.jpg,107,1,265,725,524,870,960,1280
VAIPE_P_4_1.jpg,107,1,489,626,586,700,960,1280
VAIPE_P_4_1.jpg,107,1,412,540,500,620,960,1280
VAIPE_P_49_13.jpg,10,1,1501,1055,2177,1508,4032,3024
VAIPE_P_49_13.jpg,104,1,751,1259,1657,1811,4032,3024
VAIPE_P_49_13.jpg,10,1,974,1532,1774,2022,4032,3024
VAIPE_P_49_13.jpg,91,1,2143,1108,2614,1685,4032,3024
VAIPE_P_114_5.jpg,107,1,1605,2139,2002,2573,4032,3024
VAIPE_P_114_5.jpg,107,1,1406,2517,1784,2895,4032,3024
VAIPE_P_114_5.jpg,107,1,1034,2002,1425,2436,4032,3024
VAIPE_P_114_5.jpg,107,1,898,1118,1915,2141,4032,3024
VAIPE_P_6_3.jpg,107,1,1154,2277,1489,2631,4032,3024
VAIPE_P_6_3.jpg,107,1,1191,1966,1582,2332,4032,3024
VAIPE_P_6_3.jpg,107,1,788,1818,1340,2252,4032,3024
VAIPE_P_23_9.jpg,79,1,999,1768,1408,2177,3024,4032
VAIPE_P_23_9.jpg,64,1,1582,1687,1923,2034,3024,4032
VAIPE_P_23_9.jpg,64,1,1594,2041,1966,2382,3024,4032
VAIPE_P_154_8.jpg,43,1,1160,1948,1569,2835,3024,4032
VAIPE_P_154_8.jpg,43,1,1520,2084,1905,3039,3024,4032
VAIPE_P_154_8.jpg,89,1,1135,1365,1557,2072,3024,4032
VAIPE_P_154_8.jpg,107,1,850,2165,1204,2512,3024,4032
VAIPE_P_154_8.jpg,107,1,955,2667,1247,2990,3024,4032
VAIPE_P_16_1.jpg,92,1,1469,1792,2150,2482,3024,4032
VAIPE_P_16_1.jpg,1,1,1093,2115,1604,2841,3024,4032
VAIPE_P_8_6.jpg,64,1,1210,1148,1551,1526,3024,4032
VAIPE_P_8_6.jpg,64,1,1228,1935,1535,2270,3024,4032
VAIPE_P_45_0.jpg,26,1,1398,1926,1998,2607,3024,4032
VAIPE_P_45_0.jpg,26,1,1039,2572,1630,3316,3024,4032
VAIPE_P_45_0.jpg,91,1,332,1281,932,1810,3024,4032
VAIPE_P_45_0.jpg,91,1,1756,2258,2365,2703,3024,4032
VAIPE_P_98_25.jpg,107,1,682,1911,1383,2246,3024,4032
VAIPE_P_98_25.jpg,107,1,1086,2022,1570,2611,3024,4032
VAIPE_P_98_25.jpg,107,1,1048,2599,1594,3182,3024,4032
VAIPE_P_98_25.jpg,107,1,1234,2506,1470,2742,3024,4032
VAIPE_P_98_25.jpg,107,1,887,2183,1166,2444,3024,4032
VAIPE_P_98_25.jpg,107,1,1427,2252,1774,2978,3024,4032
VAIPE_P_49_15.jpg,10,1,1464,1638,2413,2475,4032,3024
VAIPE_P_49_15.jpg,10,1,1247,1315,2252,2066,4032,3024
VAIPE_P_49_15.jpg,104,1,1371,428,2457,1396,4032,3024
VAIPE_P_49_15.jpg,91,1,1039,1086,1894,1663,4032,3024
VAIPE_P_41_2.jpg,64,1,287,208,418,339,1280,960
VAIPE_P_41_2.jpg,46,1,634,230,725,321,1280,960
VAIPE_P_41_2.jpg,64,1,676,449,813,574,1280,960
VAIPE_P_85_5.jpg,52,1,380,593,598,744,720,960
VAIPE_P_85_5.jpg,8,1,113,474,175,604,720,960
VAIPE_P_85_5.jpg,52,1,390,437,529,652,720,960
VAIPE_P_73_22.jpg,107,1,2330,1066,2796,1568,4032,3024
VAIPE_P_73_22.jpg,107,1,2831,869,3270,1362,4032,3024
VAIPE_P_73_22.jpg,107,1,3055,1443,3458,1963,4032,3024
VAIPE_P_73_22.jpg,107,1,2392,1577,2921,2204,4032,3024
VAIPE_P_73_22.jpg,107,1,1478,179,2275,976,4032,3024
VAIPE_P_73_22.jpg,107,1,1586,2177,2482,2913,4032,3024
VAIPE_P_19_3.jpg,84,1,1523,2473,1792,2751,4032,3024
VAIPE_P_19_1.jpg,84,1,1353,1935,1640,2231,4032,3024
VAIPE_P_36_4.jpg,4,1,1721,1600,2335,2258,4032,3024
VAIPE_P_38_0.jpg,10,1,181,158,311,315,780,585
VAIPE_P_38_0.jpg,10,1,192,245,322,416,780,585
VAIPE_P_38_0.jpg,64,1,283,314,369,402,780,585
VAIPE_P_38_0.jpg,87,1,344,143,412,274,780,585
VAIPE_P_38_0.jpg,64,1,347,337,424,431,780,585
VAIPE_P_64_9.jpg,107,1,782,2419,1427,3058,4032,3024
VAIPE_P_64_9.jpg,107,1,1561,1433,1954,2308,4032,3024
VAIPE_P_64_9.jpg,107,1,533,1898,998,2717,4032,3024
VAIPE_P_64_9.jpg,107,1,1644,2512,2643,3008,4032,3024
VAIPE_P_171_23.jpg,107,1,1254,1532,1810,2204,4032,3024
VAIPE_P_59_59.jpg,6,1,2102,965,2656,1485,4128,3096
VAIPE_P_59_23.jpg,6,1,2388,1429,2750,1772,4128,3096
VAIPE_P_168_0.jpg,51,1,358,574,473,683,720,960
VAIPE_P_168_0.jpg,51,1,265,548,378,653,720,960
VAIPE_P_85_10.jpg,8,1,220,538,288,677,720,960
VAIPE_P_85_10.jpg,52,1,346,480,457,742,720,960
VAIPE_P_85_10.jpg,52,1,265,467,367,736,720,960
VAIPE_P_110_1.jpg,104,1,1114,2446,1696,3199,4032,3024
VAIPE_P_18_0.jpg,78,1,1178,3161,1637,3620,4624,3468
VAIPE_P_18_0.jpg,64,1,759,2349,1239,2844,4624,3468
VAIPE_P_18_0.jpg,64,1,1114,2648,1587,3129,4624,3468
VAIPE_P_141_3.jpg,54,1,1397,1804,1950,2369,4128,3096
VAIPE_P_6_2.jpg,61,1,1244,825,2041,1622,4624,3468
VAIPE_P_6_2.jpg,89,1,1578,2134,2204,2931,4624,3468
VAIPE_P_6_2.jpg,89,1,1834,1657,2425,2347,4624,3468
VAIPE_P_6_2.jpg,61,1,1941,1007,2482,1857,4624,3468
VAIPE_P_165_9.jpg,45,1,1425,1443,1739,1748,4032,3024
VAIPE_P_165_9.jpg,92,1,1658,1120,2160,1765,4032,3024
VAIPE_P_96_13.jpg,65,1,1220,1785,1859,2461,3024,4032
VAIPE_P_57_8.jpg,41,1,297,437,395,533,960,1280
VAIPE_P_57_8.jpg,11,1,516,421,603,500,960,1280
VAIPE_P_57_8.jpg,46,1,443,388,524,465,960,1280
VAIPE_P_22_6.jpg,2,1,1426,1599,1924,2306,4000,3000
VAIPE_P_22_6.jpg,89,1,712,1642,1438,2116,4000,3000
VAIPE_P_22_6.jpg,27,1,256,1894,785,2484,4000,3000
VAIPE_P_22_6.jpg,2,1,386,2316,1250,2750,4000,3000
VAIPE_P_22_6.jpg,89,1,736,2002,1407,2445,4000,3000
VAIPE_P_165_12.jpg,107,1,2288,968,2718,1613,4032,3024
VAIPE_P_165_12.jpg,107,1,2100,1075,2476,1460,4032,3024
VAIPE_P_47_6.jpg,104,1,651,1321,1246,1569,4032,3024
VAIPE_P_47_6.jpg,99,1,1855,1185,2078,1594,4032,3024
VAIPE_P_47_6.jpg,99,1,447,2320,974,2636,4032,3024
VAIPE_P_20_1.jpg,107,1,1969,899,2800,1662,4032,3024
VAIPE_P_20_1.jpg,107,1,1646,261,2136,770,4032,3024
VAIPE_P_20_1.jpg,107,1,1423,1780,2062,2655,4032,3024
VAIPE_P_20_1.jpg,107,1,505,732,1212,1377,4032,3024
VAIPE_P_168_3.jpg,51,1,365,518,493,646,720,960
VAIPE_P_168_3.jpg,51,1,145,561,277,689,720,960
VAIPE_P_90_2.jpg,107,1,478,1910,729,2151,3264,2448
VAIPE_P_90_2.jpg,107,1,518,1438,1036,1679,3264,2448
VAIPE_P_90_2.jpg,107,1,523,1619,845,1911,3264,2448
VAIPE_P_90_2.jpg,107,1,1051,1593,1760,1975,3264,2448
VAIPE_P_90_2.jpg,107,1,583,2182,1050,2589,3264,2448
VAIPE_P_90_2.jpg,107,1,1131,1890,1644,2151,3264,2448
VAIPE_P_40_2.jpg,2,1,1143,1685,1438,2294,4000,3000
VAIPE_P_40_2.jpg,27,1,1340,1845,1742,2325,4000,3000
VAIPE_P_40_2.jpg,89,1,1647,1968,2244,2417,4000,3000
VAIPE_P_40_2.jpg,2,1,1370,2304,2035,2669,4000,3000
VAIPE_P_116_0.jpg,56,1,1315,1886,1681,2525,3024,4032
VAIPE_P_170_2.jpg,24,1,1523,1658,2401,2151,4032,3024
VAIPE_P_170_2.jpg,104,1,1380,1228,2375,1810,4032,3024
VAIPE_P_86_3.jpg,2,1,585,2277,1194,2609,4000,3000
VAIPE_P_86_3.jpg,2,1,1772,1895,2301,2400,4000,3000
VAIPE_P_86_3.jpg,43,1,1274,2732,1822,3298,4000,3000
VAIPE_P_86_3.jpg,70,1,560,2092,855,2369,4000,3000
VAIPE_P_86_3.jpg,43,1,1988,2400,2413,3040,4000,3000
VAIPE_P_86_3.jpg,91,1,1096,1947,1651,2268,4000,3000
VAIPE_P_65_4.jpg,107,1,155,148,281,221,480,640
VAIPE_P_65_4.jpg,107,1,92,224,197,333,480,640
VAIPE_P_65_4.jpg,107,1,203,223,286,337,480,640
VAIPE_P_65_4.jpg,107,1,204,393,286,528,480,640
VAIPE_P_89_9.jpg,64,1,1315,1894,1684,2226,4000,3000
VAIPE_P_89_9.jpg,64,1,1050,2312,1438,2669,4000,3000
VAIPE_P_89_9.jpg,104,1,632,1550,1198,2343,4000,3000
VAIPE_P_163_12.jpg,107,1,937,2556,1408,3120,3024,4032
VAIPE_P_163_12.jpg,107,1,1377,1545,1948,2004,3024,4032
VAIPE_P_163_12.jpg,91,1,1166,1799,1458,2295,3024,4032
VAIPE_P_163_12.jpg,91,1,1427,1929,1914,2307,3024,4032
VAIPE_P_163_12.jpg,2,1,1911,1886,2469,2392,3024,4032
VAIPE_P_163_12.jpg,2,1,949,1476,1396,2028,3024,4032
VAIPE_P_163_12.jpg,75,1,726,2444,980,2791,3024,4032
VAIPE_P_163_12.jpg,75,1,459,2624,732,2978,3024,4032
VAIPE_P_96_12.jpg,65,1,1164,1767,1815,2406,3024,4032
VAIPE_P_156_12.jpg,99,1,343,3054,787,3760,3024,4032
VAIPE_P_156_12.jpg,26,1,494,2671,1280,3195,3024,4032
VAIPE_P_156_12.jpg,107,1,121,2903,393,3226,3024,4032
VAIPE_P_78_0.jpg,8,1,917,2215,1169,2658,4000,3000
VAIPE_P_78_0.jpg,64,1,769,2585,1089,2917,4000,3000
VAIPE_P_78_0.jpg,64,1,1102,2394,1428,2732,4000,3000
VAIPE_P_97_4.jpg,10,1,1937,1993,2556,2651,4128,3096
VAIPE_P_97_4.jpg,10,1,540,2096,1180,2760,4128,3096
VAIPE_P_97_4.jpg,87,1,1702,2631,2216,3198,4128,3096
VAIPE_P_97_4.jpg,51,1,864,1393,1231,1779,4128,3096
VAIPE_P_97_4.jpg,51,1,1670,1251,2045,1613,4128,3096
VAIPE_P_166_9.jpg,107,1,1038,2318,1441,2772,3024,4032
VAIPE_P_166_9.jpg,8,1,1300,1804,1683,2570,3024,4032
VAIPE_P_166_9.jpg,107,1,988,1603,1411,2026,3024,4032
VAIPE_P_58_0.jpg,64,1,984,1382,1412,1822,3024,4032
VAIPE_P_58_0.jpg,79,1,1313,1438,1840,1866,3024,4032
VAIPE_P_58_0.jpg,64,1,1481,1773,1853,2226,3024,4032
VAIPE_P_36_7.jpg,4,1,1201,1637,1846,2282,3024,4032
VAIPE_P_51_9.jpg,107,1,380,758,555,955,960,1280
VAIPE_P_51_9.jpg,107,1,307,498,506,640,960,1280
VAIPE_P_51_9.jpg,107,1,236,648,571,786,960,1280
VAIPE_P_30_0.jpg,103,1,1050,1845,1481,2146,4000,3000
VAIPE_P_30_0.jpg,64,1,964,2239,1278,2522,4000,3000
VAIPE_P_30_0.jpg,64,1,1580,3604,1808,3844,4000,3000
VAIPE_P_136_2.jpg,14,1,282,777,430,911,960,1280
VAIPE_P_104_0.jpg,79,1,1338,1165,1946,1543,3024,4032
VAIPE_P_104_0.jpg,65,1,699,1612,1121,1984,3024,4032
VAIPE_P_104_0.jpg,65,1,1505,2015,1921,2437,3024,4032
VAIPE_P_157_8.jpg,26,1,1834,1978,2169,2796,3024,4032
VAIPE_P_157_8.jpg,52,1,786,1413,1493,2219,3024,4032
VAIPE_P_157_8.jpg,107,1,438,1537,885,2033,3024,4032
VAIPE_P_156_8.jpg,107,1,1038,2359,1300,2641,3024,4032
VAIPE_P_156_8.jpg,99,1,766,2681,1129,3356,3024,4032
VAIPE_P_156_8.jpg,26,1,474,2409,847,3246,3024,4032
VAIPE_P_171_21.jpg,107,1,1093,1622,1881,2393,4032,3024
VAIPE_P_103_5.jpg,30,1,1467,2464,1753,2737,4128,3096
VAIPE_P_103_5.jpg,91,1,1486,3023,2077,3633,4128,3096
